"X","condition","chain","gen","trial.nr","context","target.meaning","word.produced","innovation","innovationForMeaning","innovation.mutation","guessedMeaning","correctGuess","correctSpikiness","Human","contextString","targetString","estimatedSpikinessRating"
1982,"Learn",6,6,86,"[5, 0, 3, 10, 4, 7]",5,"farulele",FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,"SpikyBlueThick,SpikyRed,SpikyRedThick,RoundGreenThick,SpikyGreenThick,RoundGreen","SpikyBlueThick",3.90244580353804
1983,"Learn",6,6,87,"[8, 11, 10, 0, 7, 2]",7,"doje",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundBlue,RoundBlueThick,RoundGreenThick,SpikyRed,RoundGreen,SpikyBlue","RoundGreen",4.10019842867354
1984,"Learn",6,6,88,"[3, 2, 6, 9, 1, 5]",1,"fadulele",FALSE,FALSE,FALSE,3,FALSE,TRUE,FALSE,"SpikyRedThick,SpikyBlue,RoundRed,RoundRedThick,SpikyGreen,SpikyBlueThick","SpikyGreen",3.90906158849624
1985,"Learn",6,6,89,"[9, 2, 1, 8, 4, 7]",9,"doje",TRUE,TRUE,FALSE,6,FALSE,TRUE,TRUE,"RoundRedThick,SpikyBlue,SpikyGreen,RoundBlue,SpikyGreenThick,RoundGreen","RoundRedThick",4.10019842867354
1986,"Learn",6,6,90,"[5, 1, 11, 10, 8, 0]",11,"dojo",FALSE,FALSE,FALSE,8,FALSE,TRUE,FALSE,"SpikyBlueThick,SpikyGreen,RoundBlueThick,RoundGreenThick,RoundBlue,SpikyRed","RoundBlueThick",4.06640991219695
1987,"Learn",6,6,91,"[10, 6, 5, 1, 11, 7]",6,"doje",FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,"RoundGreenThick,RoundRed,SpikyBlueThick,SpikyGreen,RoundBlueThick,RoundGreen","RoundRed",4.10019842867354
1988,"Learn",6,6,92,"[3, 2, 0, 10, 11, 8]",2,"samurana",FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,"SpikyRedThick,SpikyBlue,SpikyRed,RoundGreenThick,RoundBlueThick,RoundBlue","SpikyBlue",3.95311032416924
1989,"Learn",6,6,93,"[0, 11, 1, 6, 4, 10]",1,"fadulele",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"SpikyRed,RoundBlueThick,SpikyGreen,RoundRed,SpikyGreenThick,RoundGreenThick","SpikyGreen",3.90906158849624
1990,"Learn",6,6,94,"[3, 6, 9, 2, 5, 4]",4,"fadulele",FALSE,FALSE,FALSE,4,TRUE,TRUE,FALSE,"SpikyRedThick,RoundRed,RoundRedThick,SpikyBlue,SpikyBlueThick,SpikyGreenThick","SpikyGreenThick",3.90906158849624
1991,"Learn",6,6,95,"[7, 3, 8, 9, 11, 5]",11,"dojo",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"RoundGreen,SpikyRedThick,RoundBlue,RoundRedThick,RoundBlueThick,SpikyBlueThick","RoundBlueThick",4.06640991219695
1992,"Learn",6,6,96,"[5, 10, 0, 6, 8, 1]",8,"dojo",FALSE,FALSE,FALSE,6,FALSE,TRUE,FALSE,"SpikyBlueThick,RoundGreenThick,SpikyRed,RoundRed,RoundBlue,SpikyGreen","RoundBlue",4.06640991219695
1993,"Learn",6,6,97,"[7, 10, 1, 0, 4, 5]",4,"fadulele",FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"RoundGreen,RoundGreenThick,SpikyGreen,SpikyRed,SpikyGreenThick,SpikyBlueThick","SpikyGreenThick",3.90906158849624
1994,"Learn",6,6,98,"[8, 6, 3, 1, 9, 0]",1,"fadulele",FALSE,FALSE,FALSE,3,FALSE,TRUE,FALSE,"RoundBlue,RoundRed,SpikyRedThick,SpikyGreen,RoundRedThick,SpikyRed","SpikyGreen",3.90906158849624
1995,"Learn",6,6,99,"[5, 7, 8, 2, 0, 11]",0,"fadulele",TRUE,TRUE,FALSE,1,FALSE,TRUE,TRUE,"SpikyBlueThick,RoundGreen,RoundBlue,SpikyBlue,SpikyRed,RoundBlueThick","SpikyRed",3.90906158849624
1996,"Learn",6,6,100,"[3, 4, 6, 5, 10, 8]",8,"dojo",FALSE,FALSE,FALSE,8,TRUE,TRUE,FALSE,"SpikyRedThick,SpikyGreenThick,RoundRed,SpikyBlueThick,RoundGreenThick,RoundBlue","RoundBlue",4.06640991219695
1997,"Learn",6,6,101,"[5, 2, 0, 4, 7, 8]",8,"dojo",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"SpikyBlueThick,SpikyBlue,SpikyRed,SpikyGreenThick,RoundGreen,RoundBlue","RoundBlue",4.06640991219695
1998,"Learn",6,6,102,"[10, 1, 0, 5, 7, 2]",10,"doje",FALSE,FALSE,FALSE,10,TRUE,TRUE,FALSE,"RoundGreenThick,SpikyGreen,SpikyRed,SpikyBlueThick,RoundGreen,SpikyBlue","RoundGreenThick",4.10019842867354
1999,"Learn",6,6,103,"[8, 10, 2, 4, 0, 9]",9,"doje",FALSE,TRUE,FALSE,6,FALSE,TRUE,TRUE,"RoundBlue,RoundGreenThick,SpikyBlue,SpikyGreenThick,SpikyRed,RoundRedThick","RoundRedThick",4.10019842867354
2000,"Learn",6,6,104,"[2, 6, 0, 3, 1, 10]",3,"fadulele",FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,"SpikyBlue,RoundRed,SpikyRed,SpikyRedThick,SpikyGreen,RoundGreenThick","SpikyRedThick",3.90906158849624
2001,"Learn",6,6,105,"[10, 0, 3, 11, 7, 1]",11,"dojo",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"RoundGreenThick,SpikyRed,SpikyRedThick,RoundBlueThick,RoundGreen,SpikyGreen","RoundBlueThick",4.06640991219695
2002,"Learn",6,6,106,"[10, 5, 11, 7, 9, 8]",5,"farulele",FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,"RoundGreenThick,SpikyBlueThick,RoundBlueThick,RoundGreen,RoundRedThick,RoundBlue","SpikyBlueThick",3.90244580353804
2003,"Learn",6,6,107,"[10, 5, 8, 3, 9, 6]",3,"fadulele",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"RoundGreenThick,SpikyBlueThick,RoundBlue,SpikyRedThick,RoundRedThick,RoundRed","SpikyRedThick",3.90906158849624
2004,"Learn",6,6,108,"[6, 2, 9, 11, 1, 3]",9,"dojo",TRUE,FALSE,FALSE,11,FALSE,TRUE,FALSE,"RoundRed,SpikyBlue,RoundRedThick,RoundBlueThick,SpikyGreen,SpikyRedThick","RoundRedThick",4.06640991219695
2005,"Learn",6,6,109,"[6, 3, 10, 2, 5, 1]",1,"fadulele",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"RoundRed,SpikyRedThick,RoundGreenThick,SpikyBlue,SpikyBlueThick,SpikyGreen","SpikyGreen",3.90906158849624
2006,"Learn",6,6,110,"[7, 6, 10, 4, 9, 2]",7,"doje",FALSE,FALSE,FALSE,10,FALSE,TRUE,FALSE,"RoundGreen,RoundRed,RoundGreenThick,SpikyGreenThick,RoundRedThick,SpikyBlue","RoundGreen",4.10019842867354
2007,"Learn",6,6,111,"[10, 7, 4, 1, 3, 5]",5,"farulele",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundGreenThick,RoundGreen,SpikyGreenThick,SpikyGreen,SpikyRedThick,SpikyBlueThick","SpikyBlueThick",3.90244580353804
2008,"Learn",6,6,112,"[10, 8, 3, 0, 7, 1]",0,"doje",TRUE,FALSE,FALSE,7,FALSE,FALSE,FALSE,"RoundGreenThick,RoundBlue,SpikyRedThick,SpikyRed,RoundGreen,SpikyGreen","SpikyRed",4.10019842867354
2009,"Learn",6,6,113,"[5, 0, 2, 1, 8, 9]",2,"samurana",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"SpikyBlueThick,SpikyRed,SpikyBlue,SpikyGreen,RoundBlue,RoundRedThick","SpikyBlue",3.95311032416924
2010,"Learn",6,6,114,"[0, 2, 10, 5, 4, 3]",4,"fadulele",FALSE,FALSE,FALSE,4,TRUE,TRUE,FALSE,"SpikyRed,SpikyBlue,RoundGreenThick,SpikyBlueThick,SpikyGreenThick,SpikyRedThick","SpikyGreenThick",3.90906158849624
2011,"Learn",6,6,115,"[8, 2, 11, 9, 7, 6]",6,"dojo",TRUE,TRUE,FALSE,11,FALSE,TRUE,TRUE,"RoundBlue,SpikyBlue,RoundBlueThick,RoundRedThick,RoundGreen,RoundRed","RoundRed",4.06640991219695
2012,"Learn",6,6,116,"[9, 11, 5, 7, 10, 3]",11,"dojo",FALSE,FALSE,FALSE,11,TRUE,TRUE,FALSE,"RoundRedThick,RoundBlueThick,SpikyBlueThick,RoundGreen,RoundGreenThick,SpikyRedThick","RoundBlueThick",4.06640991219695
2013,"Learn",6,6,117,"[5, 4, 0, 10, 7, 2]",7,"doje",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"SpikyBlueThick,SpikyGreenThick,SpikyRed,RoundGreenThick,RoundGreen,SpikyBlue","RoundGreen",4.10019842867354
2014,"Learn",6,6,118,"[3, 11, 4, 8, 2, 9]",2,"samurana",FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,"SpikyRedThick,RoundBlueThick,SpikyGreenThick,RoundBlue,SpikyBlue,RoundRedThick","SpikyBlue",3.95311032416924
2015,"Learn",6,6,119,"[5, 0, 10, 11, 4, 7]",10,"doje",FALSE,FALSE,FALSE,10,TRUE,TRUE,TRUE,"SpikyBlueThick,SpikyRed,RoundGreenThick,RoundBlueThick,SpikyGreenThick,RoundGreen","RoundGreenThick",4.10019842867354
2016,"Learn",6,6,120,"[2, 6, 10, 8, 1, 11]",6,"doje",TRUE,FALSE,FALSE,10,FALSE,TRUE,FALSE,"SpikyBlue,RoundRed,RoundGreenThick,RoundBlue,SpikyGreen,RoundBlueThick","RoundRed",4.10019842867354
2017,"Learn",7,1,73,"[11, 9, 1, 3, 0, 4]",9,"falupo",TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,"RoundBlueThick,RoundRedThick,SpikyGreen,SpikyRedThick,SpikyRed,SpikyGreenThick","RoundRedThick",3.89903075556992
2018,"Learn",7,1,74,"[1, 11, 3, 4, 2, 0]",3,"sitobuna",FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,"SpikyGreen,RoundBlueThick,SpikyRedThick,SpikyGreenThick,SpikyBlue,SpikyRed","SpikyRedThick",3.98546576590466
2019,"Learn",7,1,75,"[4, 2, 8, 3, 1, 11]",8,"nerroro",TRUE,TRUE,TRUE,9,FALSE,TRUE,TRUE,"SpikyGreenThick,SpikyBlue,RoundBlue,SpikyRedThick,SpikyGreen,RoundBlueThick","RoundBlue",3.93578277018949
2020,"Learn",7,1,76,"[1, 2, 0, 10, 5, 7]",10,"kemusije",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"SpikyGreen,SpikyBlue,SpikyRed,RoundGreenThick,SpikyBlueThick,RoundGreen","RoundGreenThick",4.30139248315776
2021,"Learn",7,1,77,"[7, 6, 11, 5, 1, 8]",5,"wsx",TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,"RoundGreen,RoundRed,RoundBlueThick,SpikyBlueThick,SpikyGreen,RoundBlue","SpikyBlueThick",4.0142919450759
2022,"Learn",7,1,78,"[8, 7, 2, 11, 1, 6]",8,"timajeba",TRUE,FALSE,FALSE,6,FALSE,TRUE,FALSE,"RoundBlue,RoundGreen,SpikyBlue,RoundBlueThick,SpikyGreen,RoundRed","RoundBlue",4.11586208495803
2023,"Learn",7,1,79,"[0, 3, 8, 4, 2, 5]",4,"kipe",TRUE,TRUE,FALSE,7,FALSE,FALSE,TRUE,"SpikyRed,SpikyRedThick,RoundBlue,SpikyGreenThick,SpikyBlue,SpikyBlueThick","SpikyGreenThick",4.20064380541409
2024,"Learn",7,1,80,"[0, 1, 7, 6, 4, 9]",4,"pilu",TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,"SpikyRed,SpikyGreen,RoundGreen,RoundRed,SpikyGreenThick,RoundRedThick","SpikyGreenThick",3.97601715360259
2025,"Learn",7,1,81,"[10, 11, 8, 3, 4, 5]",3,"falulu",TRUE,TRUE,TRUE,6,FALSE,FALSE,TRUE,"RoundGreenThick,RoundBlueThick,RoundBlue,SpikyRedThick,SpikyGreenThick,SpikyBlueThick","SpikyRedThick",3.90571276031486
2026,"Learn",7,1,82,"[8, 5, 11, 4, 9, 0]",0,"zisa",FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,"RoundBlue,SpikyBlueThick,RoundBlueThick,SpikyGreenThick,RoundRedThick,SpikyRed","SpikyRed",4.09264695507565
2027,"Learn",7,1,83,"[8, 5, 2, 6, 7, 3]",2,"neroro",TRUE,TRUE,FALSE,9,FALSE,FALSE,TRUE,"RoundBlue,SpikyBlueThick,SpikyBlue,RoundRed,RoundGreen,SpikyRedThick","SpikyBlue",3.93578277018949
2028,"Learn",7,1,84,"[11, 4, 3, 6, 1, 5]",11,"doje",FALSE,FALSE,FALSE,11,TRUE,TRUE,FALSE,"RoundBlueThick,SpikyGreenThick,SpikyRedThick,RoundRed,SpikyGreen,SpikyBlueThick","RoundBlueThick",4.10019842867354
2029,"Learn",7,1,85,"[6, 7, 5, 8, 11, 10]",10,"timajeba",TRUE,TRUE,FALSE,8,FALSE,TRUE,TRUE,"RoundRed,RoundGreen,SpikyBlueThick,RoundBlue,RoundBlueThick,RoundGreenThick","RoundGreenThick",4.11586208495803
2030,"Learn",7,1,86,"[9, 11, 4, 5, 2, 1]",9,"neroro",TRUE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"RoundRedThick,RoundBlueThick,SpikyGreenThick,SpikyBlueThick,SpikyBlue,SpikyGreen","RoundRedThick",3.93578277018949
2031,"Learn",7,1,87,"[7, 1, 9, 3, 11, 8]",1,"kipe",TRUE,TRUE,FALSE,7,FALSE,FALSE,TRUE,"RoundGreen,SpikyGreen,RoundRedThick,SpikyRedThick,RoundBlueThick,RoundBlue","SpikyGreen",4.20064380541409
2032,"Learn",7,1,88,"[9, 2, 10, 6, 4, 5]",6,"faludelu",FALSE,FALSE,FALSE,9,FALSE,TRUE,FALSE,"RoundRedThick,SpikyBlue,RoundGreenThick,RoundRed,SpikyGreenThick,SpikyBlueThick","RoundRed",3.88505132857922
2033,"Learn",7,1,89,"[8, 10, 5, 9, 2, 0]",0,"faludelu",TRUE,TRUE,FALSE,6,FALSE,FALSE,TRUE,"RoundBlue,RoundGreenThick,SpikyBlueThick,RoundRedThick,SpikyBlue,SpikyRed","SpikyRed",3.88505132857922
2034,"Learn",7,1,90,"[9, 8, 5, 4, 2, 3]",2,"fukopo",TRUE,FALSE,FALSE,3,FALSE,TRUE,FALSE,"RoundRedThick,RoundBlue,SpikyBlueThick,SpikyGreenThick,SpikyBlue,SpikyRedThick","SpikyBlue",4.1164165432323
2035,"Learn",7,1,91,"[7, 9, 8, 4, 2, 6]",7,"kipe",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundGreen,RoundRedThick,RoundBlue,SpikyGreenThick,SpikyBlue,RoundRed","RoundGreen",4.20064380541409
2036,"Learn",7,1,92,"[3, 4, 1, 10, 5, 6]",1,"tezadu",TRUE,FALSE,FALSE,10,FALSE,FALSE,FALSE,"SpikyRedThick,SpikyGreenThick,SpikyGreen,RoundGreenThick,SpikyBlueThick,RoundRed","SpikyGreen",4.04399210464237
2037,"Learn",7,1,93,"[11, 1, 6, 4, 8, 7]",6,"tezadu",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,"RoundBlueThick,SpikyGreen,RoundRed,SpikyGreenThick,RoundBlue,RoundGreen","RoundRed",4.04399210464237
2038,"Learn",7,1,94,"[8, 7, 2, 4, 10, 9]",7,"kipe",FALSE,FALSE,FALSE,7,TRUE,TRUE,FALSE,"RoundBlue,RoundGreen,SpikyBlue,SpikyGreenThick,RoundGreenThick,RoundRedThick","RoundGreen",4.20064380541409
2039,"Learn",7,1,95,"[11, 5, 0, 2, 6, 10]",11,"neroro",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"RoundBlueThick,SpikyBlueThick,SpikyRed,SpikyBlue,RoundRed,RoundGreenThick","RoundBlueThick",3.93578277018949
2040,"Learn",7,1,96,"[9, 8, 10, 0, 5, 4]",5,"romiba",TRUE,FALSE,FALSE,4,FALSE,TRUE,FALSE,"RoundRedThick,RoundBlue,RoundGreenThick,SpikyRed,SpikyBlueThick,SpikyGreenThick","SpikyBlueThick",3.9346603804609
2041,"Learn",7,1,97,"[0, 11, 1, 8, 2, 6]",6,"tamiziba",TRUE,TRUE,TRUE,5,FALSE,FALSE,TRUE,"SpikyRed,RoundBlueThick,SpikyGreen,RoundBlue,SpikyBlue,RoundRed","RoundRed",4.06975209962298
2042,"Learn",7,1,98,"[1, 8, 10, 3, 7, 5]",10,"kemusije",TRUE,FALSE,FALSE,8,FALSE,TRUE,FALSE,"SpikyGreen,RoundBlue,RoundGreenThick,SpikyRedThick,RoundGreen,SpikyBlueThick","RoundGreenThick",4.30139248315776
2043,"Learn",7,1,99,"[9, 5, 3, 10, 2, 1]",2,"timaceba",TRUE,TRUE,TRUE,8,FALSE,FALSE,TRUE,"RoundRedThick,SpikyBlueThick,SpikyRedThick,RoundGreenThick,SpikyBlue,SpikyGreen","SpikyBlue",4.00673897494643
2044,"Learn",7,1,100,"[0, 5, 6, 7, 4, 2]",7,"kipe",FALSE,FALSE,FALSE,7,TRUE,TRUE,FALSE,"SpikyRed,SpikyBlueThick,RoundRed,RoundGreen,SpikyGreenThick,SpikyBlue","RoundGreen",4.20064380541409
2045,"Learn",7,1,101,"[9, 2, 0, 11, 5, 10]",5,"kimaceba",TRUE,TRUE,TRUE,8,FALSE,FALSE,TRUE,"RoundRedThick,SpikyBlue,SpikyRed,RoundBlueThick,SpikyBlueThick,RoundGreenThick","SpikyBlueThick",4.15656782415887
2046,"Learn",7,1,102,"[4, 9, 7, 8, 10, 2]",4,"pilu",FALSE,FALSE,FALSE,4,TRUE,TRUE,FALSE,"SpikyGreenThick,RoundRedThick,RoundGreen,RoundBlue,RoundGreenThick,SpikyBlue","SpikyGreenThick",3.97601715360259
2047,"Learn",7,1,103,"[7, 9, 8, 1, 3, 10]",9,"faludelu",TRUE,TRUE,FALSE,6,FALSE,TRUE,TRUE,"RoundGreen,RoundRedThick,RoundBlue,SpikyGreen,SpikyRedThick,RoundGreenThick","RoundRedThick",3.88505132857922
2048,"Learn",7,1,104,"[0, 7, 1, 6, 2, 10]",2,"fukopo",TRUE,FALSE,FALSE,6,FALSE,FALSE,FALSE,"SpikyRed,RoundGreen,SpikyGreen,RoundRed,SpikyBlue,RoundGreenThick","SpikyBlue",4.1164165432323
2049,"Learn",7,1,105,"[9, 10, 8, 11, 6, 0]",0,"timaceba",TRUE,TRUE,FALSE,8,FALSE,FALSE,TRUE,"RoundRedThick,RoundGreenThick,RoundBlue,RoundBlueThick,RoundRed,SpikyRed","SpikyRed",4.00673897494643
2050,"Learn",7,1,106,"[7, 9, 5, 10, 3, 11]",3,"sitobuna",TRUE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"RoundGreen,RoundRedThick,SpikyBlueThick,RoundGreenThick,SpikyRedThick,RoundBlueThick","SpikyRedThick",3.98546576590466
2051,"Learn",7,1,107,"[9, 10, 7, 5, 11, 8]",10,"timaceba",TRUE,TRUE,FALSE,8,FALSE,TRUE,TRUE,"RoundRedThick,RoundGreenThick,RoundGreen,SpikyBlueThick,RoundBlueThick,RoundBlue","RoundGreenThick",4.00673897494643
2052,"Learn",7,1,108,"[10, 8, 11, 9, 5, 7]",9,"neroro",TRUE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"RoundGreenThick,RoundBlue,RoundBlueThick,RoundRedThick,SpikyBlueThick,RoundGreen","RoundRedThick",3.93578277018949
2053,"Learn",7,1,109,"[10, 3, 2, 7, 1, 4]",7,"kipe",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundGreenThick,SpikyRedThick,SpikyBlue,RoundGreen,SpikyGreen,SpikyGreenThick","RoundGreen",4.20064380541409
2054,"Learn",7,1,110,"[4, 8, 9, 0, 11, 10]",11,"doje",TRUE,FALSE,FALSE,10,FALSE,TRUE,FALSE,"SpikyGreenThick,RoundBlue,RoundRedThick,SpikyRed,RoundBlueThick,RoundGreenThick","RoundBlueThick",4.10019842867354
2055,"Learn",7,1,111,"[1, 5, 2, 3, 7, 8]",1,"kimapeba",TRUE,TRUE,TRUE,8,FALSE,FALSE,TRUE,"SpikyGreen,SpikyBlueThick,SpikyBlue,SpikyRedThick,RoundGreen,RoundBlue","SpikyGreen",4.15487521200474
2056,"Learn",7,1,112,"[5, 10, 3, 6, 0, 1]",6,"faludelu",TRUE,FALSE,FALSE,6,TRUE,TRUE,FALSE,"SpikyBlueThick,RoundGreenThick,SpikyRedThick,RoundRed,SpikyRed,SpikyGreen","RoundRed",3.88505132857922
2057,"Learn",7,1,113,"[5, 10, 4, 2, 11, 0]",4,"kimaceba",TRUE,TRUE,FALSE,8,FALSE,FALSE,TRUE,"SpikyBlueThick,RoundGreenThick,SpikyGreenThick,SpikyBlue,RoundBlueThick,SpikyRed","SpikyGreenThick",4.15656782415887
2058,"Learn",7,1,114,"[11, 2, 10, 0, 5, 8]",5,"romiba",TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,"RoundBlueThick,SpikyBlue,RoundGreenThick,SpikyRed,SpikyBlueThick,RoundBlue","SpikyBlueThick",3.9346603804609
2059,"Learn",7,1,115,"[5, 8, 0, 9, 4, 10]",8,"romiba",TRUE,TRUE,FALSE,5,FALSE,FALSE,TRUE,"SpikyBlueThick,RoundBlue,SpikyRed,RoundRedThick,SpikyGreenThick,RoundGreenThick","RoundBlue",3.9346603804609
2060,"Learn",7,1,116,"[4, 5, 1, 9, 0, 8]",1,"tezadu",TRUE,FALSE,FALSE,4,FALSE,TRUE,FALSE,"SpikyGreenThick,SpikyBlueThick,SpikyGreen,RoundRedThick,SpikyRed,RoundBlue","SpikyGreen",4.04399210464237
2061,"Learn",7,1,117,"[1, 7, 0, 2, 11, 6]",11,"neroro",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"SpikyGreen,RoundGreen,SpikyRed,SpikyBlue,RoundBlueThick,RoundRed","RoundBlueThick",3.93578277018949
2062,"Learn",7,1,118,"[8, 10, 3, 5, 6, 1]",8,"timajeba",TRUE,FALSE,FALSE,10,FALSE,TRUE,FALSE,"RoundBlue,RoundGreenThick,SpikyRedThick,SpikyBlueThick,RoundRed,SpikyGreen","RoundBlue",4.11586208495803
2063,"Learn",7,1,119,"[3, 4, 9, 7, 10, 11]",3,"faludelu",TRUE,TRUE,FALSE,6,FALSE,FALSE,TRUE,"SpikyRedThick,SpikyGreenThick,RoundRedThick,RoundGreen,RoundGreenThick,RoundBlueThick","SpikyRedThick",3.88505132857922
2064,"Learn",7,1,120,"[8, 6, 4, 0, 9, 1]",0,"zisa",TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,"RoundBlue,RoundRed,SpikyGreenThick,SpikyRed,RoundRedThick,SpikyGreen","SpikyRed",4.09264695507565
2065,"Learn",7,2,73,"[11, 5, 6, 8, 0, 7]",7,"timacepa",TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,"RoundBlueThick,SpikyBlueThick,RoundRed,RoundBlue,SpikyRed,RoundGreen","RoundGreen",4.04730753182147
2066,"Learn",7,2,74,"[6, 3, 7, 10, 4, 11]",6,"tamiziba",FALSE,FALSE,FALSE,7,FALSE,TRUE,FALSE,"RoundRed,SpikyRedThick,RoundGreen,RoundGreenThick,SpikyGreenThick,RoundBlueThick","RoundRed",4.06975209962298
2067,"Learn",7,2,75,"[1, 5, 0, 6, 4, 3]",3,"faludelu",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"SpikyGreen,SpikyBlueThick,SpikyRed,RoundRed,SpikyGreenThick,SpikyRedThick","SpikyRedThick",3.88505132857922
2068,"Learn",7,2,76,"[8, 11, 7, 2, 10, 0]",2,"timaceba",FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,"RoundBlue,RoundBlueThick,RoundGreen,SpikyBlue,RoundGreenThick,SpikyRed","SpikyBlue",4.00673897494643
2069,"Learn",7,2,77,"[8, 11, 6, 3, 1, 5]",11,"neuroro",TRUE,TRUE,TRUE,11,TRUE,TRUE,TRUE,"RoundBlue,RoundBlueThick,RoundRed,SpikyRedThick,SpikyGreen,SpikyBlueThick","RoundBlueThick",3.93317673547234
2070,"Learn",7,2,78,"[1, 4, 7, 0, 5, 10]",10,"timaceba",FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,"SpikyGreen,SpikyGreenThick,RoundGreen,SpikyRed,SpikyBlueThick,RoundGreenThick","RoundGreenThick",4.00673897494643
2071,"Learn",7,2,79,"[6, 5, 4, 1, 2, 8]",5,"kimaceba",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundRed,SpikyBlueThick,SpikyGreenThick,SpikyGreen,SpikyBlue,RoundBlue","SpikyBlueThick",4.15656782415887
2072,"Learn",7,2,80,"[6, 7, 4, 1, 3, 2]",1,"kimapeba",FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,"RoundRed,RoundGreen,SpikyGreenThick,SpikyGreen,SpikyRedThick,SpikyBlue","SpikyGreen",4.15487521200474
2073,"Learn",7,2,81,"[5, 2, 11, 9, 4, 7]",2,"neuroro",TRUE,TRUE,FALSE,11,FALSE,FALSE,TRUE,"SpikyBlueThick,SpikyBlue,RoundBlueThick,RoundRedThick,SpikyGreenThick,RoundGreen","SpikyBlue",3.93317673547234
2074,"Learn",7,2,82,"[7, 9, 1, 2, 10, 3]",7,"kipe",TRUE,FALSE,FALSE,7,TRUE,TRUE,FALSE,"RoundGreen,RoundRedThick,SpikyGreen,SpikyBlue,RoundGreenThick,SpikyRedThick","RoundGreen",4.20064380541409
2075,"Learn",7,2,83,"[1, 11, 10, 7, 0, 5]",1,"kimaceba",TRUE,TRUE,FALSE,5,FALSE,TRUE,TRUE,"SpikyGreen,RoundBlueThick,RoundGreenThick,RoundGreen,SpikyRed,SpikyBlueThick","SpikyGreen",4.15656782415887
2076,"Learn",7,2,84,"[4, 5, 8, 7, 2, 3]",8,"romiba",FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"SpikyGreenThick,SpikyBlueThick,RoundBlue,RoundGreen,SpikyBlue,SpikyRedThick","RoundBlue",3.9346603804609
2077,"Learn",7,2,85,"[5, 6, 11, 2, 8, 10]",10,"kimacepa",TRUE,TRUE,TRUE,5,FALSE,FALSE,TRUE,"SpikyBlueThick,RoundRed,RoundBlueThick,SpikyBlue,RoundBlue,RoundGreenThick","RoundGreenThick",4.20743334126985
2078,"Learn",7,2,86,"[5, 2, 7, 4, 11, 0]",0,"timaceba",FALSE,FALSE,FALSE,4,FALSE,TRUE,FALSE,"SpikyBlueThick,SpikyBlue,RoundGreen,SpikyGreenThick,RoundBlueThick,SpikyRed","SpikyRed",4.00673897494643
2079,"Learn",7,2,87,"[9, 2, 4, 11, 10, 1]",4,"kimacepa",TRUE,TRUE,FALSE,4,TRUE,TRUE,TRUE,"RoundRedThick,SpikyBlue,SpikyGreenThick,RoundBlueThick,RoundGreenThick,SpikyGreen","SpikyGreenThick",4.20743334126985
2080,"Learn",7,2,88,"[5, 3, 7, 2, 11, 8]",3,"faludelu",FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,"SpikyBlueThick,SpikyRedThick,RoundGreen,SpikyBlue,RoundBlueThick,RoundBlue","SpikyRedThick",3.88505132857922
